file_name	gene_id
3405-6_2_one.out.merged.h.tsv	ENSG00000143222
3412-7_1_one.out.merged.h.tsv	ENSG00000171791
3413-50_2_one.out.merged.h.tsv	ENSG00000140379
3414-40_2_one.out.merged.h.tsv	ENSG00000102010
3415-61_2_one.out.merged.h.tsv	ENSG00000029559
3416-2_2_one.out.merged.h.tsv	ENSG00000010671
3418-12_2_one.out.merged.h.tsv	ENSG00000183049
3419-49_2_one.out.merged.h.tsv	ENSG00000145349
3420-21_2_one.out.merged.h.tsv	ENSG00000185015
3421-54_2_one.out.merged.h.tsv	ENSG00000106952
3422-4_2_one.out.merged.h.tsv	ENSG00000170312
3422-4_2_one.out.merged.h.tsv	ENSG00000134057
3423-59_2_one.out.merged.h.tsv	ENSG00000092009
3427-63_2_one.out.merged.h.tsv	ENSG00000101266
3431-54_2_one.out.merged.h.tsv	ENSG00000146904
3432-21_2_one.out.merged.h.tsv	ENSG00000044524
3434-34_1_one.out.merged.h.tsv	ENSG00000115414
3435-53_2_one.out.merged.h.tsv	ENSG00000115414
3437-80_3_one.out.merged.h.tsv	ENSG00000122025
3438-10_2_one.out.merged.h.tsv	ENSG00000070404
3440-7_2_one.out.merged.h.tsv	ENSG00000145649
3441-64_2_one.out.merged.h.tsv	ENSG00000105723
3441-64_2_one.out.merged.h.tsv	ENSG00000082701
3443-61_2_one.out.merged.h.tsv	ENSG00000110422
3445-53_2_one.out.merged.h.tsv	ENSG00000134470
3446-7_2_one.out.merged.h.tsv	ENSG00000115604
3447-64_2_one.out.merged.h.tsv	ENSG00000169429
3448-13_2_one.out.merged.h.tsv	ENSG00000171105
3449-58_2_one.out.merged.h.tsv	ENSG00000100665
3450-4_2_one.out.merged.h.tsv	ENSG00000167755
3452-17_2_one.out.merged.h.tsv	ENSG00000182866
3453-87_2_one.out.merged.h.tsv	ENSG00000254087
3457-57_1_one.out.merged.h.tsv	ENSG00000133110
3459-49_2_one.out.merged.h.tsv	ENSG00000113721
3461-58_1_one.out.merged.h.tsv	ENSG00000132692
3466-8_2_one.out.merged.h.tsv	ENSG00000072062
3469-74_1_one.out.merged.h.tsv	ENSG00000177189
3470-1_2_one.out.merged.h.tsv	ENSG00000007908
3471-49_1_one.out.merged.h.tsv	ENSG00000115661
3472-40_2_one.out.merged.h.tsv	ENSG00000089685
3473-78_2_one.out.merged.h.tsv	ENSG00000117400
3474-19_2_one.out.merged.h.tsv	ENSG00000137801
3477-63_2_one.out.merged.h.tsv	ENSG00000198400
3479-71_2_one.out.merged.h.tsv	ENSG00000010438
3480-7_1_one.out.merged.h.tsv	ENSG00000108861
3481-87_1_one.out.merged.h.tsv	ENSG00000108039
3484-60_2_one.out.merged.h.tsv	ENSG00000135744
3485-28_2_one.out.merged.h.tsv	ENSG00000166710
3486-58_2_one.out.merged.h.tsv	ENSG00000113578
3487-32_2_one.out.merged.h.tsv	ENSG00000156234
3488-64_2_one.out.merged.h.tsv	ENSG00000121691
3489-9_2_one.out.merged.h.tsv	ENSG00000242689
3492-58_1_one.out.merged.h.tsv	ENSG00000130427
3494-71_3_one.out.merged.h.tsv	ENSG00000158815
3495-15_2_one.out.merged.h.tsv	ENSG00000124875
3497-13_2_one.out.merged.h.tsv	ENSG00000188379
3498-53_2_one.out.merged.h.tsv	ENSG00000112115
3499-77_2_one.out.merged.h.tsv	ENSG00000127743
3503-4_2_one.out.merged.h.tsv	ENSG00000213949
3503-4_2_one.out.merged.h.tsv	ENSG00000150093
3504-58_2_one.out.merged.h.tsv	ENSG00000105697
3505-6_2_one.out.merged.h.tsv	ENSG00000226979
3505-6_2_one.out.merged.h.tsv	ENSG00000227507
3506-49_1_one.out.merged.h.tsv	ENSG00000226979
3506-49_1_one.out.merged.h.tsv	ENSG00000227507
3508-78_3_one.out.merged.h.tsv	ENSG00000102962
3509-1_1_one.out.merged.h.tsv	ENSG00000275718
3514-49_2_one.out.merged.h.tsv	ENSG00000196415
3516-60_2_one.out.merged.h.tsv	ENSG00000107562
3518-54_2_one.out.merged.h.tsv	ENSG00000080618
3519-3_2_one.out.merged.h.tsv	ENSG00000102970
3520-58_1_one.out.merged.h.tsv	ENSG00000119699
3521-16_2_one.out.merged.h.tsv	ENSG00000135346
3521-16_2_one.out.merged.h.tsv	ENSG00000134200
3522-57_1_one.out.merged.h.tsv	ENSG00000146469
3534-14_2_one.out.merged.h.tsv	ENSG00000102245
3535-84_1_one.out.merged.h.tsv	ENSG00000107984
3538-26_1_one.out.merged.h.tsv	ENSG00000132437
3554-24_1_one.out.merged.h.tsv	ENSG00000181092
3580-25_8_one.out.merged.h.tsv	ENSG00000197249
3581-53_3_one.out.merged.h.tsv	ENSG00000145192
3583-54_1_one.out.merged.h.tsv	ENSG00000100299
3585-54_4_one.out.merged.h.tsv	ENSG00000172270
3587-53_1_one.out.merged.h.tsv	ENSG00000163217
3590-8_3_one.out.merged.h.tsv	ENSG00000182326
3591-51_3_one.out.merged.h.tsv	ENSG00000113361
3592-4_3_one.out.merged.h.tsv	ENSG00000134072
3593-72_3_one.out.merged.h.tsv	ENSG00000164305
3594-6_5_one.out.merged.h.tsv	ENSG00000196188
3600-2_3_one.out.merged.h.tsv	ENSG00000133063
3601-54_3_one.out.merged.h.tsv	ENSG00000134121
3603-60_4_one.out.merged.h.tsv	ENSG00000172243
3604-6_4_one.out.merged.h.tsv	ENSG00000150656
3605-77_4_one.out.merged.h.tsv	ENSG00000127241
3606-2_1_one.out.merged.h.tsv	ENSG00000162733
3607-71_1_one.out.merged.h.tsv	ENSG00000050165
3608-12_1_one.out.merged.h.tsv	ENSG00000176978
3611-70_4_one.out.merged.h.tsv	ENSG00000117298
3612-6_4_one.out.merged.h.tsv	ENSG00000196411
3613-62_5_one.out.merged.h.tsv	ENSG00000085265
3616-3_5_one.out.merged.h.tsv	ENSG00000135677
3617-80_4_one.out.merged.h.tsv	ENSG00000109758
3620-67_5_one.out.merged.h.tsv	ENSG00000142677
3622-33_4_one.out.merged.h.tsv	ENSG00000100600
3623-84_4_one.out.merged.h.tsv	ENSG00000112799
3624-3_4_one.out.merged.h.tsv	ENSG00000172382
3627-71_4_one.out.merged.h.tsv	ENSG00000142606
3628-3_4_one.out.merged.h.tsv	ENSG00000126934
3629-60_4_one.out.merged.h.tsv	ENSG00000198752
3630-27_4_one.out.merged.h.tsv	ENSG00000162706
3633-70_1_one.out.merged.h.tsv	ENSG00000087303
3634-5_4_one.out.merged.h.tsv	ENSG00000183715
3635-76_4_one.out.merged.h.tsv	ENSG00000109180
3636-37_4_one.out.merged.h.tsv	ENSG00000173391
3640-14_3_one.out.merged.h.tsv	ENSG00000163956
3641-49_4_one.out.merged.h.tsv	ENSG00000138207
3642-4_1_one.out.merged.h.tsv	ENSG00000066294
3644-5_4_one.out.merged.h.tsv	ENSG00000104901
3646-7_4_one.out.merged.h.tsv	ENSG00000135605
3647-49_4_one.out.merged.h.tsv	ENSG00000136869
3647-49_4_one.out.merged.h.tsv	ENSG00000154589
3651-50_5_one.out.merged.h.tsv	ENSG00000128052
3654-27_4_one.out.merged.h.tsv	ENSG00000164619
3656-9_1_one.out.merged.h.tsv	ENSG00000154162
3657-74_3_one.out.merged.h.tsv	ENSG00000221823
3665-64_3_one.out.merged.h.tsv	ENSG00000158270
3666-17_4_one.out.merged.h.tsv	ENSG00000134389
3676-15_3_one.out.merged.h.tsv	ENSG00000197081
3681-87_3_one.out.merged.h.tsv	ENSG00000129437
3684-78_3_one.out.merged.h.tsv	ENSG00000038945
3685-53_1_one.out.merged.h.tsv	ENSG00000235718
3700-15_4_one.out.merged.h.tsv	ENSG00000211896
3700-15_4_one.out.merged.h.tsv	ENSG00000211896
3700-15_4_one.out.merged.h.tsv	ENSG00000211896
3700-15_4_one.out.merged.h.tsv	ENSG00000211896
3700-15_4_one.out.merged.h.tsv	ENSG00000211896
3700-15_4_one.out.merged.h.tsv	ENSG00000211896
3700-15_4_one.out.merged.h.tsv	ENSG00000211896
3707-12_2_one.out.merged.h.tsv	ENSG00000163631
3708-62_1_one.out.merged.h.tsv	ENSG00000175899
3709-4_2_one.out.merged.h.tsv	ENSG00000167701
3710-49_2_one.out.merged.h.tsv	ENSG00000122194
3714-49_2_one.out.merged.h.tsv	ENSG00000166165
3714-49_2_one.out.merged.h.tsv	ENSG00000104879
3716-63_2_one.out.merged.h.tsv	ENSG00000027697
3719-2_2_one.out.merged.h.tsv	ENSG00000111276
3722-49_2_one.out.merged.h.tsv	ENSG00000232810
3723-1_2_one.out.merged.h.tsv	ENSG00000120937
3726-62_4_one.out.merged.h.tsv	ENSG00000152266
3727-35_1_one.out.merged.h.tsv	ENSG00000131096
3728-52_2_one.out.merged.h.tsv	ENSG00000070031
3729-16_2_one.out.merged.h.tsv	ENSG00000157005
3730-81_2_one.out.merged.h.tsv	ENSG00000186827
3736-60_3_one.out.merged.h.tsv	ENSG00000153162
3737-6_3_one.out.merged.h.tsv	ENSG00000103811
3738-54_1_one.out.merged.h.tsv	ENSG00000184371
3739-72_4_one.out.merged.h.tsv	ENSG00000005961
3739-72_4_one.out.merged.h.tsv	ENSG00000259207
3741-4_3_one.out.merged.h.tsv	ENSG00000113525
3743-1_2_one.out.merged.h.tsv	ENSG00000166670
3758-68_3_one.out.merged.h.tsv	ENSG00000115718
3761-4_2_one.out.merged.h.tsv	ENSG00000073756
3766-51_4_one.out.merged.h.tsv	ENSG00000106089
3773-15_4_one.out.merged.h.tsv	ENSG00000120156
3795-6_2_one.out.merged.h.tsv	ENSG00000168615
3796-79_2_one.out.merged.h.tsv	ENSG00000167772
3797-1_1_one.out.merged.h.tsv	ENSG00000170558
3798-71_1_one.out.merged.h.tsv	ENSG00000107159
3799-11_2_one.out.merged.h.tsv	ENSG00000164879
3800-71_2_one.out.merged.h.tsv	ENSG00000166165
3802-50_1_one.out.merged.h.tsv	ENSG00000101441
3803-10_2_one.out.merged.h.tsv	ENSG00000170367
3804-66_2_one.out.merged.h.tsv	ENSG00000152592
3805-16_2_one.out.merged.h.tsv	ENSG00000164283
3806-55_1_one.out.merged.h.tsv	ENSG00000145242
3807-1_2_one.out.merged.h.tsv	ENSG00000118972
3808-76_2_one.out.merged.h.tsv	ENSG00000066468
3809-1_2_one.out.merged.h.tsv	ENSG00000068078
3810-50_2_one.out.merged.h.tsv	ENSG00000000938
3811-1_2_one.out.merged.h.tsv	ENSG00000142748
3813-3_2_one.out.merged.h.tsv	ENSG00000010810
3814-63_1_one.out.merged.h.tsv	ENSG00000137070
3815-14_1_one.out.merged.h.tsv	ENSG00000081985
3817-18_1_one.out.merged.h.tsv	ENSG00000065675
3820-68_2_one.out.merged.h.tsv	ENSG00000162889
3821-28_1_one.out.merged.h.tsv	ENSG00000089022
3822-54_2_one.out.merged.h.tsv	ENSG00000114738
3823-9_1_one.out.merged.h.tsv	ENSG00000007264
3825-18_2_one.out.merged.h.tsv	ENSG00000107643
3827-22_1_one.out.merged.h.tsv	ENSG00000137843
3828-54_2_one.out.merged.h.tsv	ENSG00000145431
3831-21_1_one.out.merged.h.tsv	ENSG00000171862
3832-51_1_one.out.merged.h.tsv	ENSG00000101213
3833-10_2_one.out.merged.h.tsv	ENSG00000182175
3835-11_2_one.out.merged.h.tsv	ENSG00000137462
3836-51_2_one.out.merged.h.tsv	ENSG00000120686
3839-60_2_one.out.merged.h.tsv	ENSG00000110711
3844-2_1_one.out.merged.h.tsv	ENSG00000196262
3845-51_2_one.out.merged.h.tsv	ENSG00000125971
3847-56_2_one.out.merged.h.tsv	ENSG00000105755
3848-14_2_one.out.merged.h.tsv	ENSG00000111640
3852-19_2_one.out.merged.h.tsv	ENSG00000132002
3853-56_1_one.out.merged.h.tsv	ENSG00000014641
3854-24_1_one.out.merged.h.tsv	ENSG00000196531
3855-56_1_one.out.merged.h.tsv	ENSG00000117450
3858-5_1_one.out.merged.h.tsv	ENSG00000143727
3859-50_2_one.out.merged.h.tsv	ENSG00000129084
3860-7_2_one.out.merged.h.tsv	ENSG00000100902
3864-5_2_one.out.merged.h.tsv	ENSG00000171863
3865-53_1_one.out.merged.h.tsv	ENSG00000100784
3866-7_2_one.out.merged.h.tsv	ENSG00000126524
3867-49_1_one.out.merged.h.tsv	ENSG00000174938
3868-8_1_one.out.merged.h.tsv	ENSG00000104969
3872-2_1_one.out.merged.h.tsv	ENSG00000133112
3873-51_2_one.out.merged.h.tsv	ENSG00000115705
3874-8_1_one.out.merged.h.tsv	ENSG00000185651
3875-62_1_one.out.merged.h.tsv	ENSG00000116017
3876-15_2_one.out.merged.h.tsv	ENSG00000141505
3877-67_2_one.out.merged.h.tsv	ENSG00000004660
3879-50_1_one.out.merged.h.tsv	ENSG00000105401
3881-49_2_one.out.merged.h.tsv	ENSG00000088986
3882-10_1_one.out.merged.h.tsv	ENSG00000114942
3884-5_1_one.out.merged.h.tsv	ENSG00000132507
3886-72_1_one.out.merged.h.tsv	ENSG00000169567
3887-90_2_one.out.merged.h.tsv	ENSG00000108424
3888-8_1_one.out.merged.h.tsv	ENSG00000153487
3889-64_2_one.out.merged.h.tsv	ENSG00000113368
3890-8_2_one.out.merged.h.tsv	ENSG00000111716
3891-56_1_one.out.merged.h.tsv	ENSG00000129071
3892-21_2_one.out.merged.h.tsv	ENSG00000125686
3893-64_1_one.out.merged.h.tsv	ENSG00000102854
3894-15_2_one.out.merged.h.tsv	ENSG00000124357
3896-5_2_one.out.merged.h.tsv	ENSG00000171314
3897-61_1_one.out.merged.h.tsv	ENSG00000241360
3898-5_2_one.out.merged.h.tsv	ENSG00000103035
3902-21_2_one.out.merged.h.tsv	ENSG00000113558
3903-49_2_one.out.merged.h.tsv	ENSG00000114520
3905-62_1_one.out.merged.h.tsv	ENSG00000177889
4122-12_2_one.out.merged.h.tsv	ENSG00000204580
4123-60_2_one.out.merged.h.tsv	ENSG00000075388
4124-24_2_one.out.merged.h.tsv	ENSG00000204389
4125-52_2_one.out.merged.h.tsv	ENSG00000204305
4126-22_1_one.out.merged.h.tsv	ENSG00000101425
4127-75_1_one.out.merged.h.tsv	ENSG00000039537
4128-27_2_one.out.merged.h.tsv	ENSG00000106178
4129-72_1_one.out.merged.h.tsv	ENSG00000243649
4130-71_1_one.out.merged.h.tsv	ENSG00000111241
4131-72_2_one.out.merged.h.tsv	ENSG00000115414
4132-27_2_one.out.merged.h.tsv	ENSG00000134363
4133-54_2_one.out.merged.h.tsv	ENSG00000100453
4134-4_2_one.out.merged.h.tsv	ENSG00000113070
4135-84_2_one.out.merged.h.tsv	ENSG00000211891
4135-84_2_one.out.merged.h.tsv	ENSG00000211891
4135-84_2_one.out.merged.h.tsv	ENSG00000211891
4135-84_2_one.out.merged.h.tsv	ENSG00000211891
4136-40_2_one.out.merged.h.tsv	ENSG00000172458
4137-57_2_one.out.merged.h.tsv	ENSG00000166090
4138-25_2_one.out.merged.h.tsv	ENSG00000162891
4139-71_2_one.out.merged.h.tsv	ENSG00000160712
4140-3_2_one.out.merged.h.tsv	ENSG00000104432
4141-79_1_one.out.merged.h.tsv	ENSG00000169245
4143-74_2_one.out.merged.h.tsv	ENSG00000143184
4144-13_1_one.out.merged.h.tsv	ENSG00000181374
4145-58_2_one.out.merged.h.tsv	ENSG00000185652
4146-58_2_one.out.merged.h.tsv	ENSG00000225950
4148-49_2_one.out.merged.h.tsv	ENSG00000182752
4149-8_2_one.out.merged.h.tsv	ENSG00000100311
4150-75_2_one.out.merged.h.tsv	ENSG00000122194
4151-6_2_one.out.merged.h.tsv	ENSG00000122194
4152-58_2_one.out.merged.h.tsv	ENSG00000164344
4153-11_2_one.out.merged.h.tsv	ENSG00000196136
4154-57_2_one.out.merged.h.tsv	ENSG00000174175
4155-3_2_one.out.merged.h.tsv	ENSG00000041982
4156-74_1_one.out.merged.h.tsv	ENSG00000092969
4157-2_1_one.out.merged.h.tsv	ENSG00000180210
4158-54_2_one.out.merged.h.tsv	ENSG00000122861
4159-130_1_one.out.merged.h.tsv	ENSG00000000971
4160-49_1_one.out.merged.h.tsv	ENSG00000087245
4162-54_2_one.out.merged.h.tsv	ENSG00000091513
4163-5_2_one.out.merged.h.tsv	ENSG00000164032
4165-2_1_one.out.merged.h.tsv	ENSG00000042832
4179-57_3_one.out.merged.h.tsv	ENSG00000166913
4179-57_3_one.out.merged.h.tsv	ENSG00000108953
4179-57_3_one.out.merged.h.tsv	ENSG00000170027
4179-57_3_one.out.merged.h.tsv	ENSG00000128245
4179-57_3_one.out.merged.h.tsv	ENSG00000134308
4179-57_3_one.out.merged.h.tsv	ENSG00000164924
4179-57_3_one.out.merged.h.tsv	ENSG00000175793
4184-43_3_one.out.merged.h.tsv	ENSG00000148730
4187-49_2_one.out.merged.h.tsv	ENSG00000142657
4188-1_2_one.out.merged.h.tsv	ENSG00000053371
4192-10_2_one.out.merged.h.tsv	ENSG00000117448
4194-26_3_one.out.merged.h.tsv	ENSG00000136938
4203-50_2_one.out.merged.h.tsv	ENSG00000172757
4209-60_2_one.out.merged.h.tsv	ENSG00000009844
4210-19_2_one.out.merged.h.tsv	ENSG00000175203
4212-5_3_one.out.merged.h.tsv	ENSG00000127527
4217-49_3_one.out.merged.h.tsv	ENSG00000072506
4220-39_2_one.out.merged.h.tsv	ENSG00000151422
4224-7_2_one.out.merged.h.tsv	ENSG00000135316
4228-37_2_one.out.merged.h.tsv	ENSG00000109971
4230-1_2_one.out.merged.h.tsv	ENSG00000110321
4232-19_2_one.out.merged.h.tsv	ENSG00000140443
4234-8_2_one.out.merged.h.tsv	ENSG00000115602
4237-70_3_one.out.merged.h.tsv	ENSG00000205629
4238-4_2_one.out.merged.h.tsv	ENSG00000104863
4240-31_2_one.out.merged.h.tsv	ENSG00000067225
4245-80_2_one.out.merged.h.tsv	ENSG00000135679
4246-40_2_one.out.merged.h.tsv	ENSG00000198910
4249-64_2_one.out.merged.h.tsv	ENSG00000243678
4250-23_3_one.out.merged.h.tsv	ENSG00000088833
4252-33_4_one.out.merged.h.tsv	ENSG00000239672
4254-6_2_one.out.merged.h.tsv	ENSG00000015676
4258-15_2_one.out.merged.h.tsv	ENSG00000170515
4261-55_2_one.out.merged.h.tsv	ENSG00000005421
4267-81_3_one.out.merged.h.tsv	ENSG00000100029
4271-75_2_one.out.merged.h.tsv	ENSG00000123349
4272-46_2_one.out.merged.h.tsv	ENSG00000105220
4276-10_2_one.out.merged.h.tsv	ENSG00000089220
4278-14_3_one.out.merged.h.tsv	ENSG00000185624
4280-47_2_one.out.merged.h.tsv	ENSG00000106588
4282-3_2_one.out.merged.h.tsv	ENSG00000132341
4284-18_3_one.out.merged.h.tsv	ENSG00000131051
4292-5_3_one.out.merged.h.tsv	ENSG00000105402
4294-16_2_one.out.merged.h.tsv	ENSG00000176170
4297-62_3_one.out.merged.h.tsv	ENSG00000262655
4301-58_2_one.out.merged.h.tsv	ENSG00000167900
4304-18_2_one.out.merged.h.tsv	ENSG00000178177
4306-4_2_one.out.merged.h.tsv	ENSG00000163931
4309-59_3_one.out.merged.h.tsv	ENSG00000111669
4314-12_2_one.out.merged.h.tsv	ENSG00000179958
4318-12_3_one.out.merged.h.tsv	ENSG00000111679
4322-28_3_one.out.merged.h.tsv	ENSG00000166126
4324-33_2_one.out.merged.h.tsv	ENSG00000170369
4328-2_2_one.out.merged.h.tsv	ENSG00000144857
4330-4_2_one.out.merged.h.tsv	ENSG00000142515
4332-6_2_one.out.merged.h.tsv	ENSG00000165682
4336-2_1_one.out.merged.h.tsv	ENSG00000173432
4337-49_2_one.out.merged.h.tsv	ENSG00000132693
4342-10_3_one.out.merged.h.tsv	ENSG00000090339
4355-13_1_one.out.merged.h.tsv	ENSG00000035664
4359-87_1_one.out.merged.h.tsv	ENSG00000143479
4368-8_2_one.out.merged.h.tsv	ENSG00000134259
4383-97_1_one.out.merged.h.tsv	ENSG00000122641
4383-97_1_one.out.merged.h.tsv	ENSG00000163083
4389-2_1_one.out.merged.h.tsv	ENSG00000139549
4392-54_2_one.out.merged.h.tsv	ENSG00000114279
4393-3_1_one.out.merged.h.tsv	ENSG00000196468
4394-71_2_one.out.merged.h.tsv	ENSG00000107831
4396-54_1_one.out.merged.h.tsv	ENSG00000182393
4397-26_2_one.out.merged.h.tsv	ENSG00000183709
4407-10_1_one.out.merged.h.tsv	ENSG00000173531
4413-3_2_one.out.merged.h.tsv	ENSG00000124107
4414-69_2_one.out.merged.h.tsv	ENSG00000133661
4420-7_2_one.out.merged.h.tsv	ENSG00000148848
4423-77_2_one.out.merged.h.tsv	ENSG00000171552
4428-1_2_one.out.merged.h.tsv	ENSG00000175040
4429-51_2_one.out.merged.h.tsv	ENSG00000183196
4430-44_3_one.out.merged.h.tsv	ENSG00000118004
4435-66_2_one.out.merged.h.tsv	ENSG00000182156
4436-1_2_one.out.merged.h.tsv	ENSG00000168032
4437-56_3_one.out.merged.h.tsv	ENSG00000187097
4440-15_2_one.out.merged.h.tsv	ENSG00000160856
4449-67_3_one.out.merged.h.tsv	ENSG00000166923
4450-26_2_one.out.merged.h.tsv	ENSG00000197451
4452-9_2_one.out.merged.h.tsv	ENSG00000162951
4453-83_3_one.out.merged.h.tsv	ENSG00000198739
4455-89_2_one.out.merged.h.tsv	ENSG00000140545
4459-68_2_one.out.merged.h.tsv	ENSG00000160613
4460-8_2_one.out.merged.h.tsv	ENSG00000140992
4462-8_2_one.out.merged.h.tsv	ENSG00000145715
4464-10_2_one.out.merged.h.tsv	ENSG00000088827
4467-49_2_one.out.merged.h.tsv	ENSG00000152583
4468-21_2_one.out.merged.h.tsv	ENSG00000063176
4469-78_2_one.out.merged.h.tsv	ENSG00000182022
4471-50_2_one.out.merged.h.tsv	ENSG00000125780
4472-5_2_one.out.merged.h.tsv	ENSG00000198467
4474-19_2_one.out.merged.h.tsv	ENSG00000143947
4476-22_2_one.out.merged.h.tsv	ENSG00000115085
4479-14_2_one.out.merged.h.tsv	ENSG00000149131
4480-59_2_one.out.merged.h.tsv	ENSG00000125730
4481-34_2_one.out.merged.h.tsv	ENSG00000244731
4481-34_2_one.out.merged.h.tsv	ENSG00000224389
4482-66_2_one.out.merged.h.tsv	ENSG00000106804
4482-66_2_one.out.merged.h.tsv	ENSG00000039537
4487-1_1_one.out.merged.h.tsv	ENSG00000140285
4490-65_2_one.out.merged.h.tsv	ENSG00000185291
4491-4_2_one.out.merged.h.tsv	ENSG00000091181
4493-92_1_one.out.merged.h.tsv	ENSG00000095752
4494-63_2_one.out.merged.h.tsv	ENSG00000113302
4494-63_2_one.out.merged.h.tsv	ENSG00000110944
4495-33_2_one.out.merged.h.tsv	ENSG00000113889
4496-60_2_one.out.merged.h.tsv	ENSG00000262406
4498-62_2_one.out.merged.h.tsv	ENSG00000149294
4499-21_1_one.out.merged.h.tsv	ENSG00000197461
4500-50_2_one.out.merged.h.tsv	ENSG00000105472
4533-76_2_one.out.merged.h.tsv	ENSG00000166106
4534-10_2_one.out.merged.h.tsv	ENSG00000005001
4535-50_2_one.out.merged.h.tsv	ENSG00000109743
4540-11_2_one.out.merged.h.tsv	ENSG00000094916
4541-49_2_one.out.merged.h.tsv	ENSG00000064309
4542-24_2_one.out.merged.h.tsv	ENSG00000120885
4543-65_2_one.out.merged.h.tsv	ENSG00000050767
4544-4_3_one.out.merged.h.tsv	ENSG00000163736
4545-53_3_one.out.merged.h.tsv	ENSG00000205981
4546-27_3_one.out.merged.h.tsv	ENSG00000127507
4547-59_2_one.out.merged.h.tsv	ENSG00000126500
4548-4_2_one.out.merged.h.tsv	ENSG00000171124
4549-78_2_one.out.merged.h.tsv	ENSG00000130383
4551-72_3_one.out.merged.h.tsv	ENSG00000159618
4552-13_2_one.out.merged.h.tsv	ENSG00000136720
4553-65_3_one.out.merged.h.tsv	ENSG00000167674
4556-10_2_one.out.merged.h.tsv	ENSG00000157368
4557-61_2_one.out.merged.h.tsv	ENSG00000149571
4559-64_2_one.out.merged.h.tsv	ENSG00000115919
4561-65_2_one.out.merged.h.tsv	ENSG00000101197
4562-1_2_one.out.merged.h.tsv	ENSG00000122584
4563-61_2_one.out.merged.h.tsv	ENSG00000124181
4564-2_2_one.out.merged.h.tsv	ENSG00000136040
4566-24_3_one.out.merged.h.tsv	ENSG00000147655
4567-82_2_one.out.merged.h.tsv	ENSG00000183918
4568-17_2_one.out.merged.h.tsv	ENSG00000165300
4569-52_2_one.out.merged.h.tsv	ENSG00000184985
4588-1_2_one.out.merged.h.tsv	ENSG00000108849
4593-11_1_one.out.merged.h.tsv	ENSG00000141433
4594-22_2_one.out.merged.h.tsv	ENSG00000141433
4673-13_2_one.out.merged.h.tsv	ENSG00000136244
4693-72_2_one.out.merged.h.tsv	ENSG00000106049
4696-2_2_one.out.merged.h.tsv	ENSG00000121769
4697-59_2_one.out.merged.h.tsv	ENSG00000164400
4703-87_2_one.out.merged.h.tsv	ENSG00000226979
4706-17_2_one.out.merged.h.tsv	ENSG00000159023
4708-3_2_one.out.merged.h.tsv	ENSG00000108786
4712-28_2_one.out.merged.h.tsv	ENSG00000189058
4717-55_2_one.out.merged.h.tsv	ENSG00000164399
4718-5_2_one.out.merged.h.tsv	ENSG00000166794
4719-58_2_one.out.merged.h.tsv	ENSG00000167004
4721-54_2_one.out.merged.h.tsv	ENSG00000160180
4763-31_3_one.out.merged.h.tsv	ENSG00000079557
4769-10_3_one.out.merged.h.tsv	ENSG00000102837
4771-10_3_one.out.merged.h.tsv	ENSG00000172594
4774-62_3_one.out.merged.h.tsv	ENSG00000065809
4775-34_3_one.out.merged.h.tsv	ENSG00000148180
4785-30_3_one.out.merged.h.tsv	ENSG00000170099
4786-58_3_one.out.merged.h.tsv	ENSG00000162368
4792-51_2_one.out.merged.h.tsv	NA
4792-51_2_one.out.merged.h.tsv	NA
4801-13_3_one.out.merged.h.tsv	ENSG00000167419
4807-13_3_one.out.merged.h.tsv	ENSG00000144810
4811-33_3_one.out.merged.h.tsv	ENSG00000055955
4815-25_3_one.out.merged.h.tsv	ENSG00000117862
4829-43_6_one.out.merged.h.tsv	ENSG00000175793
4831-4_2_one.out.merged.h.tsv	ENSG00000188404
4832-75_2_one.out.merged.h.tsv	ENSG00000104689
4834-61_2_one.out.merged.h.tsv	ENSG00000142627
4840-73_1_one.out.merged.h.tsv	ENSG00000108342
4842-62_2_one.out.merged.h.tsv	ENSG00000147257
4851-25_1_one.out.merged.h.tsv	ENSG00000115008
4859-6_1_one.out.merged.h.tsv	ENSG00000107779
4862-63_1_one.out.merged.h.tsv	ENSG00000204217
4866-59_2_one.out.merged.h.tsv	ENSG00000148053
4867-15_2_one.out.merged.h.tsv	ENSG00000112715
4874-3_1_one.out.merged.h.tsv	ENSG00000214274
4875-73_1_one.out.merged.h.tsv	ENSG00000125730
4876-32_1_one.out.merged.h.tsv	ENSG00000101981
4878-3_1_one.out.merged.h.tsv	ENSG00000126218
4880-21_1_one.out.merged.h.tsv	ENSG00000263761
4883-56_2_one.out.merged.h.tsv	ENSG00000254647
4886-3_1_one.out.merged.h.tsv	ENSG00000108688
4889-82_1_one.out.merged.h.tsv	ENSG00000154764
4890-10_1_one.out.merged.h.tsv	ENSG00000115138
4891-50_1_one.out.merged.h.tsv	ENSG00000115263
4900-8_1_one.out.merged.h.tsv	ENSG00000125730
4903-72_1_one.out.merged.h.tsv	ENSG00000138814
4903-72_1_one.out.merged.h.tsv	ENSG00000221823
4904-7_1_one.out.merged.h.tsv	ENSG00000106144
4905-63_1_one.out.merged.h.tsv	ENSG00000103187
4906-35_1_one.out.merged.h.tsv	ENSG00000198734
4907-56_1_one.out.merged.h.tsv	ENSG00000171560
4907-56_1_one.out.merged.h.tsv	ENSG00000171564
4907-56_1_one.out.merged.h.tsv	ENSG00000171557
4908-6_1_one.out.merged.h.tsv	ENSG00000106991
