file_name	gene_id
CHIT1.3600.2.3.tsv	ENSG00000133063
CHKB.13117.232.3.tsv	ENSG00000100288
CHL1.3601.54.3.tsv	ENSG00000134121
CHP1.12458.79.3.tsv	ENSG00000187446
CHRD.13438.115.3.tsv	ENSG00000090539
CHRDL1.3362.61.2.tsv	ENSG00000101938
CHRDL2.6086.15.3.tsv	ENSG00000054938
CHST1.7803.4.3.tsv	ENSG00000175264
CHST11.7779.86.3.tsv	ENSG00000171310
CHST14.7262.191.3.tsv	ENSG00000169105
CHST15.14097.86.3.tsv	ENSG00000182022
CHST15.4469.78.2.tsv	ENSG00000182022
CHST2.4428.1.2.tsv	ENSG00000175040
CHST3.7189.55.3.tsv	ENSG00000122863
CHST5.7020.13.3.tsv	ENSG00000135702
CHST6.4429.51.2.tsv	ENSG00000183196
CHST9.11646.4.3.tsv	ENSG00000154080
CILP.5717.2.3.tsv	ENSG00000138615
CIRBP.12724.81.3.tsv	ENSG00000099622
CISD1.7745.3.3.tsv	ENSG00000122873
CISD2.8094.20.3.tsv	ENSG00000145354
CKAP2.5345.51.3.tsv	ENSG00000136108
CKB.3800.71.2.tsv	ENSG00000166165
CKM.2670.67.4.tsv	ENSG00000104879
CLC.11094.104.3.tsv	ENSG00000105205
CLEC10A.10955.4.3.tsv	ENSG00000132514
CLEC11A.2966.65.2.tsv	ENSG00000105472
CLEC12A.11187.11.3.tsv	ENSG00000172322
CLEC14A.10461.57.3.tsv	ENSG00000176435
CLEC2A.10953.14.3.tsv	ENSG00000188393
CLEC2B.7786.83.3.tsv	ENSG00000110852
CLEC2D.7054.87.3.tsv	ENSG00000069493
CLEC2L.8242.9.3.tsv	ENSG00000236279
CLEC4D.7752.31.3.tsv	ENSG00000166527
CLEC4E.7077.9.4.tsv	ENSG00000166523
CLEC4M.3030.3.2.tsv	ENSG00000104938
CLEC5A.8282.15.3.tsv	ENSG00000258227
CLEC6A.6911.103.3.tsv	ENSG00000205846
CLEC7A.3603.60.5.tsv	ENSG00000172243
CLECL1.14308.192.3.tsv	ENSG00000184293
CLIC4.12491.23.3.tsv	ENSG00000169504
CLIC5.12475.48.3.tsv	ENSG00000112782
CLINT1.11659.31.3.tsv	ENSG00000113282
CLK2.11327.56.3.tsv	ENSG00000176444
CLMP.10440.26.3.tsv	ENSG00000166250
CLMP.9585.80.3.tsv	ENSG00000166250
CLN5.8874.53.3.tsv	ENSG00000102805
CLN5.9795.9.3.tsv	ENSG00000102805
CLPB.11860.3.3.tsv	ENSG00000162129
CLPS.5749.53.3.tsv	ENSG00000137392
CLPSL2.7767.1.3.tsv	ENSG00000196748
CLSTN3.6291.55.3.tsv	ENSG00000139182
CLTC.13711.10.3.tsv	ENSG00000141367
CLU.4542.24.2.tsv	ENSG00000120885
CMA1.3423.59.2.tsv	ENSG00000092009
CMPK1.4786.58.3.tsv	ENSG00000162368
CMPK1.8312.139.3.tsv	ENSG00000162368
CNDP2.3192.3.2.tsv	ENSG00000133313
CNEP1R1.13532.25.3.tsv	ENSG00000205423
CNOT1.13482.14.3.tsv	ENSG00000125107
CNP.6609.22.3.tsv	ENSG00000173786
CNTF.3489.9.2.tsv	ENSG00000242689
CNTFR.14101.2.3.tsv	ENSG00000122756
CNTFR.2711.6.2.tsv	ENSG00000122756
CNTN2.3296.92.2.tsv	ENSG00000184144
CNTN4.3298.52.2.tsv	ENSG00000144619
CNTN5.3299.29.2.tsv	ENSG00000149972
CNTNAP1.14617.7.3.tsv	ENSG00000108797
CNTNAP2.6965.19.3.tsv	ENSG00000174469
COA3.7888.58.3.tsv	ENSG00000183978
COCH.7227.75.3.tsv	ENSG00000100473
COG8.9543.131.3.tsv	ENSG00000213380
COL11A2.11278.4.3.tsv	ENSG00000204248
COL15A1.8974.172.3.tsv	ENSG00000204291
COL18A1.2201.17.6.tsv	ENSG00000182871
COL1A1.11140.56.3.tsv	ENSG00000108821
COL20A1.8804.39.3.tsv	ENSG00000101203
COL26A1.9539.25.3.tsv	ENSG00000160963
COL28A1.10702.1.3.tsv	ENSG00000215018
COL6A1.11150.3.3.tsv	ENSG00000142156
COL6A3.11196.31.3.tsv	ENSG00000163359
COL6A5.11155.16.3.tsv	ENSG00000172752
COL8A1.4807.13.3.tsv	ENSG00000144810
COL9A2.9804.11.3.tsv	ENSG00000049089
COLEC10.6558.5.3.tsv	ENSG00000184374
COLEC11.4430.44.3.tsv	ENSG00000118004
COLEC12.5457.5.2.tsv	ENSG00000158270
COLEC12.9787.23.3.tsv	ENSG00000158270
COLGALT1.5638.23.3.tsv	ENSG00000130309
COLGALT2.7234.12.3.tsv	ENSG00000198756
COMMD1.12509.115.3.tsv	ENSG00000173163
COMMD7.2823.7.1.tsv	ENSG00000149600
COPS2.14029.42.3.tsv	ENSG00000166200
COTL1.4905.63.1.tsv	ENSG00000103187
COX4I2.7850.1.3.tsv	ENSG00000131055
COX5B.7887.57.3.tsv	ENSG00000135940
COX6C.8903.1.3.tsv	ENSG00000164919
COX7A1.8390.25.3.tsv	ENSG00000161281
COX8A.10497.242.3.tsv	ENSG00000176340
CPA2.9276.7.3.tsv	ENSG00000158516
CPA4.9267.2.3.tsv	ENSG00000128510
CPB1.6356.3.3.tsv	ENSG00000153002
CPM.7768.10.3.tsv	ENSG00000135678
CPNE1.5346.24.3.tsv	ENSG00000214078
CPVL.8891.7.3.tsv	ENSG00000106066
CPXM1.6255.74.3.tsv	ENSG00000088882
CPZ.6493.9.3.tsv	ENSG00000109625
CRABP1.11967.23.3.tsv	ENSG00000166426
CRABP2.11696.7.3.tsv	ENSG00000143320
CRB1.12012.33.3.tsv	ENSG00000134376
CREB3L1.11198.37.3.tsv	ENSG00000157613
CREB3L4.11308.8.3.tsv	ENSG00000143578
CREBBP.13614.6.3.tsv	ENSG00000005339
CREG1.9357.4.3.tsv	ENSG00000143162
CRELD1.7628.40.3.tsv	ENSG00000163703
CRH.5614.44.3.tsv	ENSG00000147571
CRHBP.6039.24.3.tsv	ENSG00000145708
CRIM1.8699.43.3.tsv	ENSG00000150938
CRISP2.9282.12.3.tsv	ENSG00000124490
CRISP3.3187.52.2.tsv	ENSG00000096006
CRISPLD2.5691.2.3.tsv	ENSG00000103196
CRK.4976.57.1.tsv	ENSG00000167193
CRKL.9877.28.3.tsv	ENSG00000099942
CRLF1.CLCF1.2607.54.2.tsv	ENSG00000006016
CRLF2.13694.24.3.tsv	ENSG00000205755
CRLF2.2746.56.1.tsv	ENSG00000205755
CROT.13929.27.3.tsv	ENSG00000005469
CRP.4337.49.2.tsv	ENSG00000132693
CRTAM.5068.54.3.tsv	ENSG00000109943
CRTAM.7968.15.3.tsv	ENSG00000109943
CRYAA.10087.10.3.tsv	ENSG00000160202
CRYBB2.10000.28.3.tsv	ENSG00000244752
CRYGD.12366.16.3.tsv	ENSG00000118231
CRYZL1.9207.60.3.tsv	ENSG00000205758
CSAG1.5716.49.3.tsv	ENSG00000198930
CSDC2.12754.14.3.tsv	ENSG00000172346
CSDE1.12735.39.3.tsv	ENSG00000009307
CSF1.3738.54.4.tsv	ENSG00000184371
CSF2.4697.59.2.tsv	ENSG00000164400
CSF2RA.10438.19.3.tsv	ENSG00000198223
CSF2RB.10512.13.3.tsv	ENSG00000100368
CSF2RB.11137.43.3.tsv	ENSG00000100368
CSF3.8952.65.3.tsv	ENSG00000108342
CSF3R.2719.3.4.tsv	ENSG00000119535
CSGALNACT2.10772.21.3.tsv	ENSG00000169826
CSH1.CSH2.13103.125.3.tsv	ENSG00000136488
CSK.3363.31.4.tsv	ENSG00000103653
CSMD1.9598.23.3.tsv	ENSG00000183117
CSMD2.9971.5.3.tsv	ENSG00000121904
CSN1S1.4695.49.2.tsv	ENSG00000126545
CSNK1D.11289.31.3.tsv	ENSG00000141551
CSNK1G2.12653.13.3.tsv	ENSG00000133275
CSNK2A1.3427.63.2.tsv	ENSG00000101266
CSNK2A1.5224.20.3.tsv	ENSG00000101266
CSNK2A1.CSNK2B.5225.50.3.tsv	ENSG00000101266
CSNK2A2.CSNK2B.5226.36.3.tsv	ENSG00000070770
CSPG4.8951.162.3.tsv	ENSG00000173546
CSRP2.12968.2.3.tsv	ENSG00000175183
CSRP3.9171.11.3.tsv	ENSG00000129170
CST5.13661.193.3.tsv	ENSG00000170367
CST6.14711.27.3.tsv	ENSG00000175315
CST6.3303.23.2.tsv	ENSG00000175315
CST7.3302.58.1.tsv	ENSG00000077984
CST8.10572.65.3.tsv	ENSG00000125815
CT55.9363.11.3.tsv	ENSG00000169551
CTBS.6115.40.3.tsv	ENSG00000117151
CTCF.14624.51.3.tsv	ENSG00000102974
CTF1.13732.79.3.tsv	ENSG00000150281
CTF1.2889.37.2.tsv	ENSG00000150281
CTGF.2975.19.2.tsv	ENSG00000118523
CTNNA2.9872.23.3.tsv	ENSG00000066032
CTRB1.5671.1.3.tsv	ENSG00000168925
CTRC.5626.20.3.tsv	ENSG00000162438
CTRL.9229.9.3.tsv	ENSG00000141086
CTSA.3179.51.2.tsv	ENSG00000064601
CTSB.3061.61.2.tsv	ENSG00000164733
CTSC.3178.5.2.tsv	ENSG00000109861
CTSE.3594.6.5.tsv	ENSG00000196188
CTSF.8393.121.3.tsv	ENSG00000174080
CTSF.9212.22.3.tsv	ENSG00000174080
CTSG.2431.17.3.tsv	ENSG00000100448
CTSH.3737.6.3.tsv	ENSG00000103811
CTSH.8465.52.3.tsv	ENSG00000103811
CTSO.9264.11.3.tsv	ENSG00000256043
CTSS.3181.50.2.tsv	ENSG00000163131
CTSV.3364.76.2.tsv	ENSG00000136943
CTSZ.4971.1.1.tsv	ENSG00000101160
CTXN3.10467.58.3.tsv	ENSG00000205279
CUBN.12904.180.3.tsv	ENSG00000107611
CUL3.10045.47.3.tsv	ENSG00000036257
CUL4B.13743.56.3.tsv	ENSG00000158290
CUL9.12991.49.3.tsv	ENSG00000112659
CUZD1.7943.16.3.tsv	ENSG00000138161
CX3CL1.2827.23.2.tsv	ENSG00000006210
CXADR.11204.80.3.tsv	ENSG00000154639
CXCL1.2985.35.1.tsv	ENSG00000163739
CXCL10.4141.79.1.tsv	ENSG00000169245
CXCL11.3038.9.2.tsv	ENSG00000169248
CXCL12.2330.2.1.tsv	ENSG00000107562
CXCL12.3516.60.2.tsv	ENSG00000107562
CXCL13.3487.32.2.tsv	ENSG00000156234
CXCL14.5730.60.3.tsv	ENSG00000145824
CXCL16.2436.49.4.tsv	ENSG00000161921
CXCL3.CXCL2.2986.49.2.tsv	ENSG00000163734
CXCL3.CXCL2.3148.49.1.tsv	ENSG00000163734
CXCL5.2979.8.2.tsv	ENSG00000163735
CXCL8.3447.64.2.tsv	ENSG00000169429
CXCL9.11593.21.3.tsv	ENSG00000138755
CXCL9.9188.119.3.tsv	ENSG00000138755
CYB5A.11287.14.3.tsv	ENSG00000166347
CYB5R3.7215.18.3.tsv	ENSG00000100243
CYCS.2942.50.2.tsv	ENSG00000172115
CYGB.11546.7.3.tsv	ENSG00000161544
CYP3A4.2943.5.2.tsv	ENSG00000160868
CYP3A4.7879.12.3.tsv	ENSG00000160868
CYR61.6264.9.3.tsv	ENSG00000142871
CYTH2.12533.135.3.tsv	ENSG00000105443
CYTH4.12746.4.3.tsv	ENSG00000100055
CYTIP.13612.7.3.tsv	ENSG00000115165
DAG1.8369.102.3.tsv	ENSG00000173402
DAPK2.4355.13.1.tsv	ENSG00000035664
DBNL.4978.54.2.tsv	ENSG00000136279
DCAF5.11283.13.3.tsv	ENSG00000139990
DCBLD2.9338.2.3.tsv	ENSG00000057019
DCK.9836.20.3.tsv	ENSG00000156136
DCLK3.7826.1.3.tsv	ENSG00000163673
DCN.2666.53.2.tsv	ENSG00000011465
DCP1A.14008.22.3.tsv	ENSG00000272886
DCTN2.5879.51.3.tsv	ENSG00000175203
DCTPP1.4314.12.2.tsv	ENSG00000179958
DCUN1D3.13553.4.3.tsv	ENSG00000188215
DCUN1D5.8760.10.3.tsv	ENSG00000137692
DDC.3538.26.1.tsv	ENSG00000132437
DDR2.3606.2.5.tsv	ENSG00000162733
DDX25.13984.23.3.tsv	ENSG00000109832
DDX39B.9742.59.3.tsv	ENSG00000198563
DDX58.12382.2.3.tsv	ENSG00000107201
DEAF1.6369.82.3.tsv	ENSG00000177030
DEFB1.6629.3.3.tsv	ENSG00000164825
DEFB103A.5679.16.3.tsv	ENSG00000176797
DEFB104A.5763.67.3.tsv	ENSG00000176782
DEFB105A.10962.46.3.tsv	ENSG00000186562
DEFB106A.5664.57.3.tsv	ENSG00000186579
DEFB107A.6399.52.3.tsv	ENSG00000186572
DEFB108B.5611.56.3.tsv	ENSG00000184276
DEFB110.8340.9.3.tsv	ENSG00000203970
DEFB112.5689.1.3.tsv	ENSG00000180872
DEFB113.13374.4.3.tsv	ENSG00000214642
DEFB115.8391.12.3.tsv	ENSG00000215547
DEFB116.11144.10.3.tsv	ENSG00000215545
DEFB118.9306.7.3.tsv	ENSG00000131068
DEFB119.10689.5.3.tsv	ENSG00000180483
DEFB119.13455.10.3.tsv	ENSG00000180483
DEFB119.8315.5.3.tsv	ENSG00000180483
DEFB119.8370.102.3.tsv	ENSG00000180483
DEFB121.5765.53.3.tsv	ENSG00000204548
DEFB123.9362.11.3.tsv	ENSG00000180424
DEFB125.9486.13.3.tsv	ENSG00000178591
DEFB128.6360.7.3.tsv	ENSG00000185982
DEFB134.10610.8.3.tsv	ENSG00000205882
DEFB135.6411.58.3.tsv	ENSG00000205883
DEFB136.9332.6.3.tsv	ENSG00000205884
DEPP.7178.59.3.tsv	ENSG00000165507
DERL1.13393.46.3.tsv	ENSG00000136986
DES.12030.82.3.tsv	ENSG00000175084
DGCR14.11356.19.3.tsv	ENSG00000100056
DGCR2.8055.33.3.tsv	ENSG00000070413
DGCR6.9444.70.3.tsv	ENSG00000183628
DGKB.12895.28.3.tsv	ENSG00000136267
DHFR.9823.2.3.tsv	ENSG00000228716
DHH.4389.2.1.tsv	ENSG00000139549
DHX38.13645.14.3.tsv	ENSG00000140829
DHX58.14012.17.3.tsv	ENSG00000108771
DHX8.11601.26.3.tsv	ENSG00000067596
DHX9.10527.22.3.tsv	ENSG00000135829
DIABLO.3122.6.2.tsv	ENSG00000184047
DIMT1.12694.28.3.tsv	ENSG00000086189
DIRAS3.12406.119.3.tsv	ENSG00000162595
DKK1.3535.84.1.tsv	ENSG00000107984
DKK3.3607.71.6.tsv	ENSG00000050165
DKK4.3365.7.2.tsv	ENSG00000104371
DKKL1.3644.5.4.tsv	ENSG00000104901
DLD.10025.1.3.tsv	ENSG00000091140
DLG3.7897.75.3.tsv	ENSG00000082458
DLK1.6496.60.3.tsv	ENSG00000185559
DLK1.8380.244.4.tsv	ENSG00000185559
DLK2.9359.9.3.tsv	ENSG00000171462
DLL1.5349.69.3.tsv	ENSG00000198719
DLL1.8264.43.3.tsv	ENSG00000198719
DLL4.3305.6.1.tsv	ENSG00000128917
DMKN.8535.102.3.tsv	ENSG00000161249
DMPK.9010.3.3.tsv	ENSG00000104936
DNAJA4.9744.139.3.tsv	ENSG00000140403
DNAJB1.3852.19.2.tsv	ENSG00000132002
DNAJB11.7110.2.3.tsv	ENSG00000090520
DNAJB12.8006.12.3.tsv	ENSG00000148719
DNAJB14.8037.53.3.tsv	ENSG00000164031
DNAJB14.8053.16.3.tsv	ENSG00000164031
DNAJB2.11438.6.3.tsv	ENSG00000135924
DNAJB9.11214.40.3.tsv	ENSG00000128590
DNAJC10.8297.8.3.tsv	ENSG00000077232
DNAJC15.7197.2.3.tsv	ENSG00000120675
DNAJC17.14655.1.3.tsv	ENSG00000104129
DNAJC18.8033.1.3.tsv	ENSG00000170464
DNAJC19.4545.53.3.tsv	ENSG00000205981
DNAJC27.12799.65.3.tsv	ENSG00000115137
DNAJC30.7866.11.3.tsv	ENSG00000176410
DNAJC4.8016.19.3.tsv	ENSG00000110011
DNASE2B.6533.20.3.tsv	ENSG00000137976
DNER.11442.1.3.tsv	ENSG00000187957
DNER.9769.48.3.tsv	ENSG00000187957
DOCK9.14002.18.3.tsv	ENSG00000088387
DOK2.14246.50.3.tsv	ENSG00000147443
DPEP1.8794.13.3.tsv	ENSG00000015413
DPEP2.8327.26.3.tsv	ENSG00000167261
DPP10.7890.68.3.tsv	ENSG00000175497
DPP7.3608.12.5.tsv	ENSG00000176978
DPP7.8346.9.3.tsv	ENSG00000176978
DPT.4979.34.2.tsv	ENSG00000143196
DPY30.13943.38.3.tsv	ENSG00000162961
DPYSL3.12707.26.3.tsv	ENSG00000113657
DPYSL5.12683.156.3.tsv	ENSG00000157851
DRGX.8034.6.3.tsv	ENSG00000165606
DSC2.13126.52.3.tsv	ENSG00000134755
DSC3.4981.6.1.tsv	ENSG00000134762
DSCAM.9175.48.3.tsv	ENSG00000171587
DSG1.2976.58.2.tsv	ENSG00000134760
DSG2.9484.75.3.tsv	ENSG00000046604
DTX1.11430.49.3.tsv	ENSG00000135144
DTX3L.11643.73.3.tsv	ENSG00000163840
DUSP13.6525.17.3.tsv	ENSG00000079393
DUSP15.12838.28.3.tsv	ENSG00000149599
DUSP16.14631.22.3.tsv	ENSG00000111266
DUSP4.10035.6.3.tsv	ENSG00000120875
DUSP6.12341.8.3.tsv	ENSG00000139318
DVL2.13575.40.3.tsv	ENSG00000004975
DYNAP.10692.48.3.tsv	ENSG00000178690
DYNLL1.3881.49.2.tsv	ENSG00000088986
DYNLT3.12867.40.3.tsv	ENSG00000165169
DYRK3.4359.87.1.tsv	ENSG00000143479
ECE1.3611.70.4.tsv	ENSG00000117298
ECE1.8767.44.3.tsv	ENSG00000117298
EDA.14024.196.3.tsv	ENSG00000158813
EDA.2826.53.2.tsv	ENSG00000158813
EDA2R.3083.71.1.tsv	ENSG00000131080
EDAR.2977.7.2.tsv	ENSG00000135960
EDC4.13066.42.3.tsv	ENSG00000038358
EDDM3B.7782.34.3.tsv	ENSG00000181552
EDF1.12415.122.3.tsv	ENSG00000107223
EDN2.12574.36.3.tsv	ENSG00000127129
EEA1.14043.12.3.tsv	ENSG00000102189
EEF1B2.5882.34.2.tsv	ENSG00000114942
EFCAB14.10830.5.3.tsv	ENSG00000159658
EFHA2.6912.6.3.tsv	ENSG00000155970
EFNA2.14124.6.3.tsv	ENSG00000099617
EFNA3.14153.8.3.tsv	ENSG00000143590
EFNA3.5759.10.3.tsv	ENSG00000143590
EFNA4.2614.28.2.tsv	ENSG00000243364
EFNA5.2615.60.2.tsv	ENSG00000184349
EFNB1.13104.32.3.tsv	ENSG00000090776
EFNB1.5746.37.3.tsv	ENSG00000090776
EFNB2.14131.37.3.tsv	ENSG00000125266
EFNB2.8772.5.3.tsv	ENSG00000125266
EFNB3.2514.65.3.tsv	ENSG00000108947
EFNB3.7785.1.3.tsv	ENSG00000108947
EGF.5509.7.3.tsv	ENSG00000138798
EGFR.2677.1.1.tsv	ENSG00000146648
EGFR.5328.33.37.tsv	ENSG00000146648
EHBP1.12813.18.3.tsv	ENSG00000115504
EHD4.11421.10.3.tsv	ENSG00000103966
EHF.13387.55.3.tsv	ENSG00000135373
EHMT2.5843.60.3.tsv	ENSG00000204371
EID3.8079.39.3.tsv	ENSG00000255150
EIF1AD.13545.97.3.tsv	ENSG00000175376
EIF1AX.9850.38.3.tsv	ENSG00000173674
EIF2B1.10080.9.3.tsv	ENSG00000111361
EIF3G.11454.87.3.tsv	ENSG00000130811
EIF3J.13497.34.3.tsv	ENSG00000104131
EIF4A3.4997.19.1.tsv	ENSG00000141543
EIF4B.14675.20.3.tsv	ENSG00000063046
EIF4E2.9745.20.3.tsv	ENSG00000135930
EIF4EBP2.4184.43.3.tsv	ENSG00000148730
EIF4G3.13991.47.3.tsv	ENSG00000075151
EIF5.2612.5.2.tsv	ENSG00000100664
EIF5A.5888.29.3.tsv	ENSG00000132507
ELAVL1.11592.1.3.tsv	ENSG00000066044
ELF5.13457.33.3.tsv	ENSG00000135374
ELK1.10006.25.3.tsv	ENSG00000126767
ELK3.5707.55.3.tsv	ENSG00000111145
ELL.11459.81.3.tsv	ENSG00000105656
ELL2.11494.4.3.tsv	ENSG00000118985
ELMO1.12764.3.3.tsv	ENSG00000155849
EMC1.11989.35.3.tsv	ENSG00000127463
EMC4.13516.46.3.tsv	ENSG00000128463
EMID1.13021.12.3.tsv	ENSG00000186998
EMILIN3.8773.172.3.tsv	ENSG00000183798
EMILIN3.8964.14.3.tsv	ENSG00000183798
EMILIN3.9991.112.3.tsv	ENSG00000183798
ENAH.9757.29.3.tsv	ENSG00000154380
ENDOU.5656.53.3.tsv	ENSG00000111405
ENG.4908.6.1.tsv	ENSG00000106991
ENO2.10339.48.3.tsv	ENSG00000111674
ENO2.11083.23.3.tsv	ENSG00000111674
ENOX2.13422.66.3.tsv	ENSG00000165675
ENPP5.6556.5.3.tsv	ENSG00000112796
ENPP7.4435.66.2.tsv	ENSG00000182156
ENTHD2.7947.19.3.tsv	ENSG00000167302
ENTPD1.3182.38.2.tsv	ENSG00000138185
ENTPD1.7999.23.3.tsv	ENSG00000138185
ENTPD3.4436.1.2.tsv	ENSG00000168032
ENTPD5.4437.56.3.tsv	ENSG00000187097
ENTPD6.8932.1.3.tsv	ENSG00000197586
EPHA1.3431.54.2.tsv	ENSG00000146904
EPHA10.6036.78.3.tsv	ENSG00000183317
EPHA2.4834.61.2.tsv	ENSG00000142627
EPHA5.14089.41.3.tsv	ENSG00000145242
EPHA5.3806.55.1.tsv	ENSG00000145242
EPHB2.5077.28.3.tsv	ENSG00000133216
EPHB2.8225.86.3.tsv	ENSG00000133216
EPHB2.8348.4.3.tsv	ENSG00000133216
EPHB3.9220.7.3.tsv	ENSG00000182580
EPHB4.3612.6.4.tsv	ENSG00000196411
EPHB6.5078.82.3.tsv	ENSG00000106123
EPHB6.9261.14.3.tsv	ENSG00000106123
EPO.5813.58.3.tsv	ENSG00000130427
EPOR.2715.25.2.tsv	ENSG00000187266
EPS15L1.4212.5.3.tsv	ENSG00000127527
EPYC.9278.9.3.tsv	ENSG00000083782
ERAP1.4964.67.1.tsv	ENSG00000164307
ERAP2.8960.3.3.tsv	ENSG00000164308
ERBB2.2616.23.18.tsv	ENSG00000141736
ERBB3.2617.56.35.tsv	ENSG00000065361
ERCC1.12585.39.3.tsv	ENSG00000012061
ERCC4.9895.77.3.tsv	ENSG00000175595
EREG.4956.2.1.tsv	ENSG00000124882
ERH.11614.29.3.tsv	ENSG00000100632
ERLEC1.8957.72.3.tsv	ENSG00000068912
ERLIN1.8776.10.3.tsv	ENSG00000107566
ERMAP.8631.13.3.tsv	ENSG00000164010
ERO1L.7060.2.3.tsv	ENSG00000197930
ERO1LB.7994.41.3.tsv	ENSG00000086619
ERP29.13728.19.3.tsv	ENSG00000089248
ERP44.6064.4.3.tsv	ENSG00000023318
ERVV.1.12531.5.3.tsv	ENSG00000269526
ESAM.2981.9.3.tsv	ENSG00000149564
ESAM.7841.84.3.tsv	ENSG00000149564
ESD.4984.83.1.tsv	ENSG00000139684
ESM1.3805.16.2.tsv	ENSG00000164283
ESR1.2945.25.1.tsv	ENSG00000091831
ETHE1.3847.56.2.tsv	ENSG00000105755
ETNK1.8328.9.3.tsv	ENSG00000139163
ETS2.12350.86.3.tsv	ENSG00000157557
EVA1C.7008.13.3.tsv	ENSG00000166979
EVA1C.8877.22.3.tsv	ENSG00000166979
EVI2B.13028.2.3.tsv	ENSG00000185862
EVL.11656.110.3.tsv	ENSG00000196405
EVPL.14019.73.3.tsv	ENSG00000167880
EWSR1.12988.49.3.tsv	ENSG00000182944
EXOSC1.7930.3.3.tsv	ENSG00000171311
EXOSC3.12605.1.3.tsv	ENSG00000107371
EXTL2.6528.95.3.tsv	ENSG00000162694
EZR.9753.17.3.tsv	ENSG00000092820
F10.3077.66.2.tsv	ENSG00000126218
F10.4878.3.1.tsv	ENSG00000126218
F2.5316.54.3.tsv	ENSG00000180210
F3.4931.59.1.tsv	ENSG00000117525
F8.13499.30.3.tsv	ENSG00000185010
FAAH2.8396.42.3.tsv	ENSG00000165591
FABP1.11516.7.3.tsv	ENSG00000163586
FABP3.4696.2.2.tsv	ENSG00000121769
FABP4.9851.9.3.tsv	ENSG00000170323
FABP5.4985.11.1.tsv	ENSG00000164687
FAF2.6956.37.3.tsv	ENSG00000113194
FAF2.8761.7.3.tsv	ENSG00000113194
FAF2.9738.7.3.tsv	ENSG00000113194
FAH.11424.4.3.tsv	ENSG00000103876
FAIM3.6574.11.3.tsv	ENSG00000162894
FAM107A.2760.2.2.tsv	ENSG00000168309
FAM107B.4774.62.3.tsv	ENSG00000065809
FAM107B.7801.30.3.tsv	ENSG00000065809
FAM134B.8556.5.3.tsv	ENSG00000154153
FAM150B.6284.7.3.tsv	ENSG00000189292
FAM151A.7856.51.3.tsv	ENSG00000162391
FAM159B.10504.6.3.tsv	ENSG00000145642
FAM163A.6260.14.3.tsv	ENSG00000143340
FAM163B.10880.38.3.tsv	ENSG00000196990
FAM171B.8061.102.3.tsv	ENSG00000144369
FAM171B.8786.6.3.tsv	ENSG00000144369
FAM171B.8851.42.3.tsv	ENSG00000144369
FAM172A.5615.62.3.tsv	ENSG00000113391
FAM173A.7148.42.3.tsv	ENSG00000103254
FAM174A.6597.24.3.tsv	ENSG00000174132
FAM174B.9054.8.3.tsv	ENSG00000185442
FAM175B.8945.7.3.tsv	ENSG00000165660
FAM177A1.8039.41.3.tsv	ENSG00000151327
FAM189A2.5699.19.3.tsv	ENSG00000135063
FAM189A2.5719.66.3.tsv	ENSG00000135063
FAM19A2.6430.36.3.tsv	ENSG00000198673
FAM19A3.7839.99.3.tsv	ENSG00000184599
FAM19A4.6511.17.3.tsv	ENSG00000163377
FAM19A5.5609.92.3.tsv	ENSG00000219438
FAM209B.7066.199.4.tsv	ENSG00000213714
FAM20A.6433.57.3.tsv	ENSG00000108950
FAM20B.7198.197.3.tsv	ENSG00000116199
FAM213A.13423.94.3.tsv	ENSG00000122378
FAM24B.8775.61.3.tsv	ENSG00000213185
FAM3B.5618.50.3.tsv	ENSG00000183844
FAM3B.9177.6.3.tsv	ENSG00000183844
FAM3D.13102.1.3.tsv	ENSG00000198643
FAM96A.8787.21.3.tsv	ENSG00000166797
FANCL.10063.10.3.tsv	ENSG00000115392
FAP.5029.3.1.tsv	ENSG00000078098
FARS2.13941.82.3.tsv	ENSG00000145982
FAS.5392.73.2.tsv	ENSG00000026103
FAS.9218.7.3.tsv	ENSG00000026103
FAS.9459.7.3.tsv	ENSG00000026103
FASLG.3052.8.2.tsv	ENSG00000117560
FATE1.7740.33.3.tsv	ENSG00000147378
FAXDC2.9074.6.3.tsv	ENSG00000170271
FBLN1.6470.19.3.tsv	ENSG00000077942
FBP1.7206.20.3.tsv	ENSG00000165140
FBP2.9867.23.3.tsv	ENSG00000130957
FBXL4.11416.23.3.tsv	ENSG00000112234
FBXL4.9921.14.3.tsv	ENSG00000112234
FBXL4.9951.36.3.tsv	ENSG00000112234
FBXL5.12846.3.3.tsv	ENSG00000118564
FBXO3.14628.72.3.tsv	ENSG00000110429
FCAMR.9568.289.3.tsv	ENSG00000162897
FCAR.4987.17.1.tsv	ENSG00000186431
FCER2.3291.30.2.tsv	ENSG00000104921
FCGR1A.3312.64.1.tsv	ENSG00000150337
FCGR2A.3309.2.2.tsv	ENSG00000143226
FCGR2B.3310.62.1.tsv	ENSG00000072694
FCGR3B.3311.27.1.tsv	ENSG00000162747
FCN1.3613.62.5.tsv	ENSG00000085265
FCN2.3313.21.2.tsv	ENSG00000160339
FCRL1.5728.60.3.tsv	ENSG00000163534
FCRL2.7951.146.3.tsv	ENSG00000132704
FCRL3.4440.15.2.tsv	ENSG00000160856
FCRL4.8973.23.3.tsv	ENSG00000163518
FCRL5.6103.70.3.tsv	ENSG00000143297
